EGS,depth,abundance
2652780.488,5.4605,0
1537067.175,44.174167,0
2106631.443,44.174167,0.422675
2295757.172,44.174167,0
2416182.504,44.174167,0.260579
2595850.768,44.174167,0.227367
2633157.895,44.174167,0
2637539.438,44.174167,0
2975438.931,44.174167,0.081525
1907085.894,44.174167,0.031056
2680535.994,44.174167,0.182161
2798252.648,44.174167,0
3082049.76,44.174167,0
1874222.345,44.174167,0.274826
2454889.23,44.174167,0
2466240.782,44.174167,0
1446709.698,44.174167,1.339218
1457916.623,44.174167,1.127017
1493225.235,44.174167,0.270317
1581636.647,44.174167,0.509334
1651796.147,44.174167,8.033659
1663276.381,44.174167,1.057845
1752110.801,44.174167,16.784658
1829129.437,44.174167,7.385105
1890539.455,44.174167,80.089324
1918532.154,44.174167,140.516783
1995929.298,44.174167,96.934936
2016216.797,44.174167,2.514941
2016801.827,44.174167,19.551344
2222105.146,44.174167,3.189891
2247005.988,44.174167,325.220427
2251232.755,44.174167,1.406802
2258179.322,44.174167,0.433206
2264096.188,44.174167,0.300167
2268898.508,44.174167,0
2330684.388,44.174167,43.831738
2358247.093,44.174167,0.389107
2359412.944,44.174167,20.487757
2410523.297,44.174167,0
2481800.545,44.174167,26.443574
2553573.122,44.174167,0.402852
2582196.279,44.174167,1.575569
2589108.578,44.174167,1.309389
2614176.484,44.174167,255.662215
2620414.857,44.174167,0
2635379.029,44.174167,26.48901
2662387.515,44.174167,1.451063
2676894.594,44.174167,1.258892
2694308.061,44.174167,0.600546
2938393.652,44.174167,12.066084
3054516.029,44.174167,0.178205
3230981.729,44.174167,13.244978
3661459.281,44.174167,0.146391
1340314.994,44.174167,0.113632
1379677.467,44.174167,1.638015
1430240.216,44.174167,0.202307
1439155.484,44.174167,0.193471
1456472.573,44.174167,0.245166
1495621.563,44.174167,6.741965
1507545.764,44.174167,1.94375
1515892.788,44.174167,0.529546
1552783.529,44.174167,0.408425
1561506.06,44.174167,13.382756
1564638.398,44.174167,3.091324
1583286.745,44.174167,3.473278
1618234.364,44.174167,0.274253
1637737.763,44.174167,2.295387
1697468.372,44.174167,11.047431
1966410.51,44.174167,2.051406
1110638.695,44.174167,0.836055
1131377.483,44.174167,0.608431
1256488.117,44.174167,10.049661
1275744.522,44.174167,1.503595
1304114.484,44.174167,3.181589
1308389.977,44.174167,1.423074
1409981.56,44.174167,0.868038
1515259.641,44.174167,16.053285
1527391.442,44.174167,2.622967
1633574.463,44.174167,7.116218
2303081.183,44.174167,0.13807
2458581.75,44.174167,0
2629707.237,44.174167,236.114249
2839279.867,44.174167,0.146331
2907955.197,44.174167,0.062422
3143504.787,44.174167,0.131408
2084003.218,44.174167,0
2419995.863,44.174167,0.333929
2510845.85,44.174167,0.328482
2688466.89,44.174167,0
2813370.45,44.174167,0.206681
2983519.588,44.174167,0.208442
3086524.792,44.174167,0.366592
3367044.82,44.174167,0
3520150.167,44.174167,0.210303
3862329.886,44.174167,0.208495
1370343.546,44.174167,16.220471
1413077.037,44.174167,2.549112
1441197.664,44.174167,2.838516
1504514.989,44.174167,0.653782
1512077.992,44.174167,6.227865
1513255.912,44.174167,11.090173
1527512.248,44.174167,2.303639
1539874.919,44.174167,1.47235
1560974.768,44.174167,2.343185
1619911.049,44.174167,13.246235
1711541.188,44.174167,4.297452
1734198.486,44.174167,30.385693
1737315.505,44.174167,49.082505
1774907.095,44.174167,3.921014
1795368.002,44.174167,0.642806
2072896.291,44.174167,1.269057
2083622.631,44.174167,4.54804
2150638.677,44.174167,7.118184
2216506.247,44.174167,14.887566
2650679.612,44.174167,0.685326
1408712.462,44.174167,0.64768
1490551.003,44.174167,0.786232
1567077.929,44.174167,2.127687
1608316.687,44.174167,2.632185
1662833.64,44.174167,0.259603
1781415.112,44.174167,0.256489
1810680.456,44.174167,2.108124
1866097.773,44.174167,0.156869
1887408.638,44.174167,0.646997
1983984.078,44.174167,0.470979
2041929.073,44.174167,0
2059797.991,44.174167,0
2111146.864,44.174167,0
2137777.778,44.174167,1.100736
2157169.832,44.174167,0.266048
2158523.182,44.174167,0.052227
2192810.292,44.174167,0.544391
2215459.783,44.174167,0.335377
2295003.828,44.174167,11.217778
2323059.43,44.174167,37.002205
2337368.032,44.174167,0.343709
2387688.303,44.174167,0.239184
2389851.605,44.174167,0
2463304.553,44.174167,0
2476542.361,44.174167,17.69991
2676454.576,44.174167,0.160082
2838486.131,44.174167,348.107273
2887285.023,44.174167,0
1666445.58,44.174167,2.059942
1708150.616,44.174167,1.927961
1774171.659,44.174167,0.92165
1822411.29,44.174167,6.76731
2045693.373,44.174167,2.076576
2068359.028,44.174167,0.567059
2106443.897,44.174167,1.250598
2109231.45,44.174167,54.570433
2234493.093,44.174167,0
2330533.32,44.174167,0.647045
1833123.845,44.174167,0.916327
1958580.576,44.174167,0.890217
2027774.03,44.174167,1.540192
2205216.685,44.174167,3.366312
2205520.481,44.174167,0.135805
2427328.609,44.174167,2.3789
2467698.943,44.174167,0.820578
2507974.759,44.174167,0
2782288.182,44.174167,3.465019
3020664.629,44.174167,0
3081164.822,44.174167,7.570874
3083738.337,44.174167,0.366173
3339315.408,44.174167,0.277865
3465738.468,44.174167,15.430418
3609067.358,44.174167,4.048826
4034611.169,44.174167,0.361055
4060955.171,44.174167,1.58872
1819560.919,44.174167,0.186207
2405102.647,44.174167,1.75833
2782198.345,44.174167,4.39417
3013789.685,44.174167,0.995329
3041377.334,44.174167,1.853425
3183187.029,44.174167,0
3192129.887,44.174167,3.615272
3439309.204,44.174167,0.192105
2162820.431,44.174167,0.164576
2837196.147,44.174167,0
2909073.242,44.174167,0.153006
2944331.737,44.174167,0
3018404.321,44.174167,0
3025677.568,44.174167,0.087026
3148956.734,44.174167,0
3357140.956,44.174167,0.204918
3459856.922,44.174167,0
3489860.648,44.174167,0
3537173.214,44.174167,0
3596931.641,44.174167,0
3624159.165,44.174167,0
3684528.668,44.174167,0.151263
3707981.231,44.174167,0
3749854.307,44.174167,0.271476
3762309.484,44.174167,0
4055509.818,44.174167,1.199442
4096067.544,44.174167,7.112834
4530296.088,44.174167,0.429682
4816126.842,44.174167,0.115833
2228364.244,44.174167,0.894112
2796220.269,44.174167,0.501751
2338557.134,44.174167,0.153517
2352824.636,44.174167,0.023336
2365606.018,44.174167,0.921069
2373296.253,44.174167,0.672493
2513078.534,44.174167,0.281328
2574079.668,44.174167,0.657591
2619606.346,44.174167,0.482303
2668681.431,44.174167,0
2682343.65,44.174167,0
2685542.559,44.174167,0.608179
2747546.276,44.174167,0.5752
2753841.356,44.174167,0
2767023.388,44.174167,0.287643
2771219.438,44.174167,1.469531
2809718.454,44.174167,0
2830993.086,44.174167,0
2858941.74,44.174167,0.533863
2864053.967,44.174167,0
2940986.313,44.174167,0.40171
3025893.012,44.174167,0
3026862.426,44.174167,0.184394
3050960.914,44.174167,0
3085403.84,44.174167,0.082531
3102292.802,44.174167,0
3121343.262,44.174167,0.53944
3212921.417,44.174167,0
3218649.902,44.174167,1.688291
3225545.974,44.174167,0.137806
3227979.239,44.174167,0
3230990.39,44.174167,0
3249700.061,44.174167,0.301249
3279444.745,44.174167,1.58291
3283377.718,44.174167,0
3302820.946,44.174167,0.259814
3323799.438,44.174167,0.10967
3328549.319,44.174167,0.587311
3350842.25,44.174167,0
3356059.688,44.174167,0.272098
3410299.178,44.174167,0.33688
3412188.491,44.174167,0.195161
3473347.548,44.174167,3.520661
3515666.288,44.174167,0
3550043.286,44.174167,0.044356
3629001.993,44.174167,0.714413
3660646.329,44.174167,0.249144
3724476.981,44.174167,0.37895
3744810.472,44.174167,0
3795325.921,44.174167,0.36992
3824512.278,44.174167,116.102863
3932763.982,44.174167,0.062406
3994753.569,44.174167,0.576082
4043952.044,44.174167,0.09776
4054755.739,44.174167,0.220954
4165059.568,44.174167,0.334453
4256492.361,44.174167,0.203146
4418272.085,44.174167,0.307265
4427241.675,44.174167,0.047427
4811909.965,44.174167,0
5093995.769,44.174167,0.50996
1617484.76,44.174167,0
1625643.911,44.174167,0.314365
1722363.522,44.174167,0.33731
1750314.056,44.174167,0
1754733.171,44.174167,0.047741
1885668.703,44.174167,2.485501
1893964.868,44.174167,0.31608
2010331.075,44.174167,0
2076140.156,44.174167,0.078279
2123367.128,44.174167,0
2494970.295,44.174167,0
2605015.859,44.174167,0
2924700.634,44.174167,0
3031621.531,44.174167,0.190686
3367062.843,44.174167,0.337617
3410519.923,44.174167,0.134913
3476664.615,44.174167,0
3606563.054,44.174167,0.204156
3969110.008,44.174167,0.27986
4008836.13,44.174167,0
4389079.089,44.174167,0.304896
4498024.363,44.174167,0.40035
5134217.828,44.174167,0.594195
1487133.621,44.174167,0.310025
1559781.851,44.174167,0.707324
1658639.465,44.174167,62.028636
1893114.437,44.174167,0
1910883.04,44.174167,0.073032
2019228.252,44.174167,0.074013
2285009.705,44.174167,0
2587489.057,44.174167,0.023023
2701219.235,44.174167,0.261039
2911907.607,44.174167,0.233352
2086716.713,44.174167,0
2311844.235,44.174167,0.088255
2428730.489,44.174167,0
2630273.493,44.174167,0
2813444.225,44.174167,0.146197
2929940.167,44.174167,0.105168
3169500.791,44.174167,0.159273
3172728.077,44.174167,0.139228
3472166.766,44.174167,0
1406429.706,44.174167,0
1465728.791,44.174167,0.310034
1475548.154,44.174167,0
1503497.951,44.174167,0
1511662.976,44.174167,4.972994
1514019.692,44.174167,0
1559113.56,44.174167,0.951165
1567263.093,44.174167,10.498957
1589367.387,44.174167,0.57869
1614025.392,44.174167,0.599665
1653819.762,44.174167,0.115585
1661100.96,44.174167,0
1674053.333,44.174167,0.246791
1680865.323,44.174167,0.234359
1684321.319,44.174167,0
1696368.289,44.174167,0.162415
1713131.142,44.174167,0.461868
1762687.146,44.174167,4.363429
1771922.343,44.174167,0.342408
1799526.897,44.174167,0
1806298.402,44.174167,2.691999
1821135.608,44.174167,0
1856128.258,44.174167,0
1944826.811,44.174167,1.252164
1974684.592,44.174167,13.86751
2004644.39,44.174167,0.349503
2076694.278,44.174167,0.365316
2109145.899,44.174167,0
2148850.411,44.174167,0.251563
2159085.863,44.174167,0.065057
2165036.874,44.174167,3.385431
2165447.726,44.174167,0
2180526.233,44.174167,0
2203080.71,44.174167,0.095266
2226727.618,44.174167,0
2229416.948,44.174167,0.386242
2358199.526,44.174167,0.399725
2418216.423,44.174167,0.113
2452459.495,44.174167,0.105224
2551114.852,44.174167,0
2749898.461,44.174167,0.267002
2751708.804,44.174167,5.559759
2768861.119,44.174167,2.444698
2810488.609,44.174167,0
2901619.964,44.174167,0
2910265.532,44.174167,0.204552
2960911.95,44.174167,0
3447663.875,44.174167,0
1176367.406,44.174167,0
1488538.78,44.174167,0.119673
1509747.396,44.174167,3.721169
1589307.157,44.174167,0.055933
1624902.846,44.174167,0.218212
1725990.042,44.174167,1.600772
1800128.457,44.174167,1.176489
1809468.462,44.174167,1.274712
1851206.389,44.174167,1.744023
1869396.232,44.174167,0.783018
1956540.629,44.174167,6.179798
2009780.634,44.174167,1.166062
2010968.649,44.174167,1.28661
2055703.079,44.174167,8.009445
1591369.795,44.174167,0.206051
1656852.3,44.174167,0.07924
1673481.962,44.174167,0.120228
1693285.209,44.174167,0.984504
1728299.015,44.174167,0.114348
1820639.076,44.174167,0
1820832.808,44.174167,0
1855205.774,44.174167,0.18923
2042016.07,44.174167,0
2075772.998,44.174167,0
2115544.764,44.174167,0.366362
2163586.467,44.174167,0
2168270.91,44.174167,0
2202917.038,44.174167,0
2322395.858,44.174167,0
2504520.158,44.174167,0.465092
2581091.136,44.174167,0
2763780.976,44.174167,0
2792234.475,44.174167,0.080466
2936146.812,44.174167,0
3118477.766,44.174167,0.169213
3592875.125,44.174167,0.174175
1325549.317,44.174167,0.440315
1465130.242,44.174167,0.417957
1487027.354,44.174167,0
1687069.983,44.174167,13.493891
1803013.224,44.174167,0.188583
1873440.33,44.174167,0
2083991.251,44.174167,0.139445
2652780.488,44.174167,19.05839
1537067.175,370.969763,0.075329
2106631.443,370.969763,0.525211
2295757.172,370.969763,0.778616
2416182.504,370.969763,2.461499
2595850.768,370.969763,0.52056
2633157.895,370.969763,0.12662
2637539.438,370.969763,0.402644
2975438.931,370.969763,0.381082
1907085.894,370.969763,0.300351
2680535.994,370.969763,0.667447
2798252.648,370.969763,0.474944
3082049.76,370.969763,0.181833
1874222.345,370.969763,0.831699
2454889.23,370.969763,0.654437
2466240.782,370.969763,0
1446709.698,370.969763,0.573573
1457916.623,370.969763,1.248175
1493225.235,370.969763,0.277888
1581636.647,370.969763,0.173907
1651796.147,370.969763,6.250514
1663276.381,370.969763,0.597374
1752110.801,370.969763,0.655265
1829129.437,370.969763,24.291895
1890539.455,370.969763,29.846786
1918532.154,370.969763,220.007394
1995929.298,370.969763,58.804207
2016216.797,370.969763,34.457744
2016801.827,370.969763,3.46554
2222105.146,370.969763,10.937827
2247005.988,370.969763,10.644494
2251232.755,370.969763,10.553574
2258179.322,370.969763,0.413142
2264096.188,370.969763,0.240575
2268898.508,370.969763,0.001887
2330684.388,370.969763,3.420111
2358247.093,370.969763,0.151936
2359412.944,370.969763,19.905633
2410523.297,370.969763,0
2481800.545,370.969763,3.25073
2553573.122,370.969763,0.193628
2582196.279,370.969763,10.482832
2589108.578,370.969763,0.871671
2614176.484,370.969763,29.043449
2620414.857,370.969763,0.20835
2635379.029,370.969763,47.911147
2662387.515,370.969763,0.798017
2676894.594,370.969763,7.429949
2694308.061,370.969763,3.09664
2938393.652,370.969763,13.342359
3054516.029,370.969763,0.069678
3230981.729,370.969763,18.015251
3661459.281,370.969763,0.086976
1340314.994,370.969763,0.117724
1379677.467,370.969763,0.688418
1430240.216,370.969763,0.110538
1439155.484,370.969763,0
1456472.573,370.969763,0.161695
1495621.563,370.969763,1.29241
1507545.764,370.969763,1.143449
1515892.788,370.969763,0.246408
1552783.529,370.969763,0.150079
1561506.06,370.969763,9.534044
1564638.398,370.969763,1.810567
1583286.745,370.969763,0.855619
1618234.364,370.969763,0.003141
1637737.763,370.969763,0.809396
1697468.372,370.969763,8.15627
1966410.51,370.969763,0.835469
1110638.695,370.969763,0.859581
1131377.483,370.969763,0.428666
1256488.117,370.969763,9.101471
1275744.522,370.969763,0.831972
1304114.484,370.969763,1.343192
1308389.977,370.969763,0.258773
1409981.56,370.969763,12.141535
1515259.641,370.969763,1.669943
1527391.442,370.969763,2.470609
1633574.463,370.969763,6.56354
2303081.183,370.969763,0.278987
2458581.75,370.969763,0.050852
2629707.237,370.969763,94.190991
2839279.867,370.969763,0.416563
2907955.197,370.969763,0.293329
3143504.787,370.969763,0.285613
2084003.218,370.969763,0.309727
2419995.863,370.969763,0.747494
2510845.85,370.969763,9.00035
2688466.89,370.969763,1.080539
2813370.45,370.969763,0.719523
2983519.588,370.969763,1.63203
3086524.792,370.969763,2.13929
3367044.82,370.969763,0
3520150.167,370.969763,1.43733
3862329.886,370.969763,1.094774
1370343.546,370.969763,9.983124
1413077.037,370.969763,0.9938
1441197.664,370.969763,1.112542
1504514.989,370.969763,0.414705
1512077.992,370.969763,0.641961
1513255.912,370.969763,1.474704
1527512.248,370.969763,0.762735
1539874.919,370.969763,4.49791
1560974.768,370.969763,0.908425
1619911.049,370.969763,9.076659
1711541.188,370.969763,1.655645
1734198.486,370.969763,17.524022
1737315.505,370.969763,40.268407
1774907.095,370.969763,23.797883
1795368.002,370.969763,0.650654
2072896.291,370.969763,0.815679
2083622.631,370.969763,0.90865
2150638.677,370.969763,1.612972
2216506.247,370.969763,26.425797
2650679.612,370.969763,0.801169
1408712.462,370.969763,0.419962
1490551.003,370.969763,0.686935
1567077.929,370.969763,1.202752
1608316.687,370.969763,0.083465
1662833.64,370.969763,0.120252
1781415.112,370.969763,0.072428
1810680.456,370.969763,0.192234
1866097.773,370.969763,0.039623
1887408.638,370.969763,0.354576
1983984.078,370.969763,0.231023
2041929.073,370.969763,0.238817
2059797.991,370.969763,0
2111146.864,370.969763,0.169131
2137777.778,370.969763,0.141195
2157169.832,370.969763,0.063331
2158523.182,370.969763,0.073846
2192810.292,370.969763,0.255956
2215459.783,370.969763,52.736936
2295003.828,370.969763,53.492939
2323059.43,370.969763,0.329779
2337368.032,370.969763,5.055367
2387688.303,370.969763,0.474772
2389851.605,370.969763,3.576817
2463304.553,370.969763,6.497502
2476542.361,370.969763,96.814886
2676454.576,370.969763,12.82532
2838486.131,370.969763,1.808595
2887285.023,370.969763,0
1666445.58,370.969763,0.874291
1708150.616,370.969763,3.446228
1774171.659,370.969763,0.999028
1822411.29,370.969763,1.425248
2045693.373,370.969763,3.126286
2068359.028,370.969763,0.853147
2106443.897,370.969763,9.010619
2109231.45,370.969763,3.379483
2234493.093,370.969763,1.1416055
2330533.32,370.969763,1.89085
1833123.845,370.969763,8.971928
1958580.576,370.969763,21.970703
2027774.03,370.969763,4.973755
2205216.685,370.969763,20.644268
2205520.481,370.969763,0.22892
2427328.609,370.969763,14.737397
2467698.943,370.969763,3.207419
2507974.759,370.969763,0.240279
2782288.182,370.969763,12.051645
3020664.629,370.969763,0.080471
3081164.822,370.969763,14.565908
3083738.337,370.969763,0.993746
3339315.408,370.969763,0.860048
3465738.468,370.969763,28.978898
3609067.358,370.969763,9.082044
4034611.169,370.969763,1.001244
4060955.171,370.969763,6.431482
1819560.919,370.969763,0.375616
2405102.647,370.969763,10.515549
2782198.345,370.969763,34.291888
3013789.685,370.969763,3.739765
3041377.334,370.969763,11.937068
3183187.029,370.969763,0
3192129.887,370.969763,20.183319
3439309.204,370.969763,0.965203
2162820.431,370.969763,0.510798
2837196.147,370.969763,0.091994
2909073.242,370.969763,0.429075
2944331.737,370.969763,4.925793
3018404.321,370.969763,0
3025677.568,370.969763,0.435156
3148956.734,370.969763,0
3357140.956,370.969763,0.635215
3459856.922,370.969763,1.992064
3489860.648,370.969763,0
3537173.214,370.969763,0
3596931.641,370.969763,0
3624159.165,370.969763,0.500626
3684528.668,370.969763,1.554101
3707981.231,370.969763,0
3749854.307,370.969763,0.911779
3762309.484,370.969763,0.314323
4055509.818,370.969763,1.759505
4096067.544,370.969763,11.826735
4530296.088,370.969763,1.581821
4816126.842,370.969763,0.432497
2228364.244,370.969763,2.70121
2796220.269,370.969763,1.559374
2338557.134,370.969763,1.024745
2352824.636,370.969763,0.403632
2365606.018,370.969763,6.816128
2373296.253,370.969763,0.6729105
2513078.534,370.969763,2.164362
2574079.668,370.969763,0.117847
2619606.346,370.969763,0.824613
2668681.431,370.969763,0.229696
2682343.65,370.969763,0.170584
2685542.559,370.969763,1.314399
2747546.276,370.969763,1.114195
2753841.356,370.969763,0
2767023.388,370.969763,1.232045
2771219.438,370.969763,10.581581
2809718.454,370.969763,1.876922
2830993.086,370.969763,0
2858941.74,370.969763,0.833217
2864053.967,370.969763,0.911282
2940986.313,370.969763,0.334907
3025893.012,370.969763,0.085647
3026862.426,370.969763,2.095539
3050960.914,370.969763,1.385146
3085403.84,370.969763,0.649382
3102292.802,370.969763,1.412686
3121343.262,370.969763,0
3212921.417,370.969763,0
3218649.902,370.969763,410.063894
3225545.974,370.969763,0.484324
3227979.239,370.969763,0
3230990.39,370.969763,0.908202
3249700.061,370.969763,1.609309
3279444.745,370.969763,26.725376
3283377.718,370.969763,0.085363
3302820.946,370.969763,0.636435
3323799.438,370.969763,2.279326
3328549.319,370.969763,2.895491
3350842.25,370.969763,0.4816535
3356059.688,370.969763,35.396145
3410299.178,370.969763,1.325841
3412188.491,370.969763,0.470446
3473347.548,370.969763,43.264233
3515666.288,370.969763,0.449627
3550043.286,370.969763,0.370688
3629001.993,370.969763,1.344383
3660646.329,370.969763,0.916029
3724476.981,370.969763,0.892938
3744810.472,370.969763,0.709153
3795325.921,370.969763,0.305735
3824512.278,370.969763,0.411798
3932763.982,370.969763,0.308002
3994753.569,370.969763,1.302135
4043952.044,370.969763,0.642988
4054755.739,370.969763,0.978621
4165059.568,370.969763,1.071877
4256492.361,370.969763,1.583237
4418272.085,370.969763,0.9651
4427241.675,370.969763,0.964559
4811909.965,370.969763,0.303551
5093995.769,370.969763,1.80324
1617484.76,370.969763,0
1625643.911,370.969763,0.271562
1722363.522,370.969763,0.243278
1750314.056,370.969763,0
1754733.171,370.969763,0.020997
1885668.703,370.969763,1.348555
1893964.868,370.969763,1.074916
2010331.075,370.969763,0
2076140.156,370.969763,0.100803
2123367.128,370.969763,0
2494970.295,370.969763,0.021771
2605015.859,370.969763,0.061708
2924700.634,370.969763,0.51937
3031621.531,370.969763,0.972896
3367062.843,370.969763,0.878963
3410519.923,370.969763,0.577665
3476664.615,370.969763,0.169719
3606563.054,370.969763,0.737668
3969110.008,370.969763,0.620195
4008836.13,370.969763,0.099994
4389079.089,370.969763,1.223729
4498024.363,370.969763,0.743331
5134217.828,370.969763,1.107787
1487133.621,370.969763,0.17318
1559781.851,370.969763,0.867644
1658639.465,370.969763,32.606433
1893114.437,370.969763,13.118108
1910883.04,370.969763,2.757674
2019228.252,370.969763,3.794497
2285009.705,370.969763,0.208057
2587489.057,370.969763,0.187236
2701219.235,370.969763,0.513567
2911907.607,370.969763,0.82458
2086716.713,370.969763,0.236563
2311844.235,370.969763,0.387678
2428730.489,370.969763,0
2630273.493,370.969763,0.61608
2813444.225,370.969763,0.893798
2929940.167,370.969763,1.751686
3169500.791,370.969763,2.494645
3172728.077,370.969763,0.438657
3472166.766,370.969763,0.305241
1406429.706,370.969763,0
1465728.791,370.969763,2.547555
1475548.154,370.969763,4.044739
1503497.951,370.969763,0.140734
1511662.976,370.969763,4.205957
1514019.692,370.969763,0
1559113.56,370.969763,0.425001
1567263.093,370.969763,9.418276
1589367.387,370.969763,0.502435
1614025.392,370.969763,1.083167
1653819.762,370.969763,0.065731
1661100.96,370.969763,0
1674053.333,370.969763,1.115037
1680865.323,370.969763,0.602806
1684321.319,370.969763,0.061497
1696368.289,370.969763,0.105976
1713131.142,370.969763,1.850834
1762687.146,370.969763,12.386266
1771922.343,370.969763,0.366543
1799526.897,370.969763,0
1806298.402,370.969763,0.180886
1821135.608,370.969763,0.189224
1856128.258,370.969763,0.36984
1944826.811,370.969763,3.086525
1974684.592,370.969763,2.725801
2004644.39,370.969763,1.906063
2076694.278,370.969763,0.995864
2109145.899,370.969763,0
2148850.411,370.969763,1.400819
2159085.863,370.969763,0.259513
2165036.874,370.969763,13.735785
2165447.726,370.969763,0.354749
2180526.233,370.969763,0
2203080.71,370.969763,0.557438
2226727.618,370.969763,0
2229416.948,370.969763,0.894435
2358199.526,370.969763,1.511495
2418216.423,370.969763,0.992821
2452459.495,370.969763,0.749087
2551114.852,370.969763,0.158395
2749898.461,370.969763,1.029068
2751708.804,370.969763,6.129608
2768861.119,370.969763,6.689956
2810488.609,370.969763,0.520198
2901619.964,370.969763,0.643532
2910265.532,370.969763,0.962807
2960911.95,370.969763,0
3447663.875,370.969763,0.533714
1176367.406,370.969763,0.282895
1488538.78,370.969763,0.076965
1509747.396,370.969763,1.588503
1589307.157,370.969763,0.042642
1624902.846,370.969763,1.981037
1725990.042,370.969763,5.524287
1800128.457,370.969763,10.194349
1809468.462,370.969763,4.379499
1851206.389,370.969763,6.274822
1869396.232,370.969763,5.998657
1956540.629,370.969763,8.975974
2009780.634,370.969763,5.943441
2010968.649,370.969763,7.094948
2055703.079,370.969763,14.529221
1591369.795,370.969763,0.157847
1656852.3,370.969763,0.103701
1673481.962,370.969763,0.165506
1693285.209,370.969763,9.825972
1728299.015,370.969763,0.6405545
1820639.076,370.969763,0
1820832.808,370.969763,0
1855205.774,370.969763,0.318948
2042016.07,370.969763,0.386416
2075772.998,370.969763,0
2115544.764,370.969763,0.86452
2163586.467,370.969763,0.212444
2168270.91,370.969763,0
2202917.038,370.969763,0.342191
2322395.858,370.969763,0.33204
2504520.158,370.969763,1.721372
2581091.136,370.969763,0
2763780.976,370.969763,0.292407
2792234.475,370.969763,0.831175
2936146.812,370.969763,0.438139
3118477.766,370.969763,0.492866
3592875.125,370.969763,0.346744
1325549.317,370.969763,0.269419
1465130.242,370.969763,3.550285
1487027.354,370.969763,0
1687069.983,370.969763,0.533584
1803013.224,370.969763,0.576301
1873440.33,370.969763,1.40E-05
2083991.251,370.969763,0.344964
2652780.488,370.969763,34.721899
1537067.175,5.370667,0
2106631.443,5.370667,0
2295757.172,5.370667,0
2416182.504,5.370667,0
2595850.768,5.370667,0
2633157.895,5.370667,0
2637539.438,5.370667,0
2975438.931,5.370667,0
1907085.894,5.370667,0
2680535.994,5.370667,0
2798252.648,5.370667,0
3082049.76,5.370667,0
1874222.345,5.370667,0
2454889.23,5.370667,0
2466240.782,5.370667,0
1446709.698,5.370667,16.67138
1457916.623,5.370667,14.141296
1493225.235,5.370667,11.443693
1581636.647,5.370667,4.44416
1651796.147,5.370667,18.000595
1663276.381,5.370667,14.718417
1752110.801,5.370667,14.429762
1829129.437,5.370667,0.508722
1890539.455,5.370667,0
1918532.154,5.370667,0
1995929.298,5.370667,0
2016216.797,5.370667,0
2016801.827,5.370667,0.270116
2222105.146,5.370667,0
2247005.988,5.370667,0
2251232.755,5.370667,0
2258179.322,5.370667,0
2264096.188,5.370667,0
2268898.508,5.370667,0
2330684.388,5.370667,0
2358247.093,5.370667,0
2359412.944,5.370667,0
2410523.297,5.370667,0
2481800.545,5.370667,0
2553573.122,5.370667,0.140071
2582196.279,5.370667,0
2589108.578,5.370667,0
2614176.484,5.370667,0
2620414.857,5.370667,0
2635379.029,5.370667,0
2662387.515,5.370667,0.041692
2676894.594,5.370667,0
2694308.061,5.370667,0
2938393.652,5.370667,0
3054516.029,5.370667,0
3230981.729,5.370667,0
3661459.281,5.370667,0
1340314.994,5.370667,2.438238
1379677.467,5.370667,11.222092
1430240.216,5.370667,1.689581
1439155.484,5.370667,0.866246
1456472.573,5.370667,6.176793
1495621.563,5.370667,27.282384
1507545.764,5.370667,18.616513
1515892.788,5.370667,13.491944
1552783.529,5.370667,4.369688
1561506.06,5.370667,10.977509
1564638.398,5.370667,4.083687
1583286.745,5.370667,19.18331
1618234.364,5.370667,4.880327
1637737.763,5.370667,32.464005
1697468.372,5.370667,19.595496
1966410.51,5.370667,47.28029
1110638.695,5.370667,238.879244
1131377.483,5.370667,55.308039
1256488.117,5.370667,42.942047
1275744.522,5.370667,21.116623
1304114.484,5.370667,14.368856
1308389.977,5.370667,26.621078
1409981.56,5.370667,4.712756
1515259.641,5.370667,23.547975
1527391.442,5.370667,518.259385
1633574.463,5.370667,31.662496
2303081.183,5.370667,0
2458581.75,5.370667,0
2629707.237,5.370667,0
2839279.867,5.370667,0
2907955.197,5.370667,0
3143504.787,5.370667,0
2084003.218,5.370667,0
2419995.863,5.370667,0
2510845.85,5.370667,0
2688466.89,5.370667,0
2813370.45,5.370667,0
2983519.588,5.370667,0
3086524.792,5.370667,0
3367044.82,5.370667,0
3520150.167,5.370667,0
3862329.886,5.370667,0
1370343.546,5.370667,3.943948
1413077.037,5.370667,20.488028
1441197.664,5.370667,15.504255
1504514.989,5.370667,3.7359
1512077.992,5.370667,15.404847
1513255.912,5.370667,9.318995
1527512.248,5.370667,13.532674
1539874.919,5.370667,17.325513
1560974.768,5.370667,18.549741
1619911.049,5.370667,1.862993
1711541.188,5.370667,0
1734198.486,5.370667,1.937715
1737315.505,5.370667,1.524153
1774907.095,5.370667,10.398616
1795368.002,5.370667,7.558081
2072896.291,5.370667,8.09125
2083622.631,5.370667,10.104556
2150638.677,5.370667,4.249229
2216506.247,5.370667,0.364947
2650679.612,5.370667,4.636352
1408712.462,5.370667,4.467835
1490551.003,5.370667,14.272989
1567077.929,5.370667,15.022094
1608316.687,5.370667,2.240019
1662833.64,5.370667,0
1781415.112,5.370667,1.420662
1810680.456,5.370667,2.988833
1866097.773,5.370667,0.26534
1887408.638,5.370667,1.734283
